id	text	task	eventType
/data1/kjq2/workplace/ContinualSpeechEE/Audio/ESC-50/5-251957-A-47.wav	none	urban	airplane
/data1/kjq2/workplace/ContinualSpeechEE/Audio/ESC-50/3-136451-A-45.wav	none	urban	train
/data1/kjq2/workplace/ContinualSpeechEE/Audio/ESC-50/4-186935-A-44.wav	none	urban	engine
/data1/kjq2/workplace/ContinualSpeechEE/Audio/ESC-50/5-209992-B-44.wav	none	urban	engine
/data1/kjq2/workplace/ContinualSpeechEE/Audio/ESC-50/4-119648-B-48.wav	none	urban	fireworks
/data1/kjq2/workplace/ContinualSpeechEE/Audio/ESC-50/2-37806-B-40.wav	none	urban	helicopter
/data1/kjq2/workplace/ContinualSpeechEE/Audio/ESC-50/4-201988-A-44.wav	none	urban	engine
/data1/kjq2/workplace/ContinualSpeechEE/Audio/ESC-50/1-43807-A-47.wav	none	urban	airplane
/data1/kjq2/workplace/ContinualSpeechEE/Audio/ESC-50/2-117616-A-48.wav	none	urban	fireworks
/data1/kjq2/workplace/ContinualSpeechEE/Audio/ESC-50/5-179868-A-43.wav	none	urban	car_horn
/data1/kjq2/workplace/ContinualSpeechEE/Audio/ESC-50/4-161105-A-47.wav	none	urban	airplane
/data1/kjq2/workplace/ContinualSpeechEE/Audio/ESC-50/4-176638-A-43.wav	none	urban	car_horn
/data1/kjq2/workplace/ContinualSpeechEE/Audio/ESC-50/3-243726-A-43.wav	none	urban	car_horn
/data1/kjq2/workplace/ContinualSpeechEE/Audio/ESC-50/3-115387-B-47.wav	none	urban	airplane
/data1/kjq2/workplace/ContinualSpeechEE/Audio/ESC-50/3-193767-A-47.wav	none	urban	airplane
/data1/kjq2/workplace/ContinualSpeechEE/Audio/ESC-50/3-139109-A-46.wav	none	urban	church_bells
/data1/kjq2/workplace/ContinualSpeechEE/Audio/ESC-50/2-160888-A-47.wav	none	urban	airplane
/data1/kjq2/workplace/ContinualSpeechEE/Audio/ESC-50/5-220955-A-40.wav	none	urban	helicopter
/data1/kjq2/workplace/ContinualSpeechEE/Audio/ESC-50/2-59321-A-49.wav	none	urban	hand_saw
/data1/kjq2/workplace/ContinualSpeechEE/Audio/ESC-50/4-102844-A-49.wav	none	urban	hand_saw
/data1/kjq2/workplace/ContinualSpeechEE/Audio/ESC-50/1-18527-B-44.wav	none	urban	engine
/data1/kjq2/workplace/ContinualSpeechEE/Audio/ESC-50/1-115545-B-48.wav	none	urban	fireworks
/data1/kjq2/workplace/ContinualSpeechEE/Audio/ESC-50/3-154926-A-40.wav	none	urban	helicopter
/data1/kjq2/workplace/ContinualSpeechEE/Audio/ESC-50/3-51731-A-42.wav	none	urban	siren
/data1/kjq2/workplace/ContinualSpeechEE/Audio/ESC-50/3-96606-A-49.wav	none	urban	hand_saw
/data1/kjq2/workplace/ContinualSpeechEE/Audio/ESC-50/1-19026-A-43.wav	none	urban	car_horn
/data1/kjq2/workplace/ContinualSpeechEE/Audio/ESC-50/3-111102-A-46.wav	none	urban	church_bells
/data1/kjq2/workplace/ContinualSpeechEE/Audio/ESC-50/3-150979-B-40.wav	none	urban	helicopter
/data1/kjq2/workplace/ContinualSpeechEE/Audio/ESC-50/3-154758-A-44.wav	none	urban	engine
/data1/kjq2/workplace/ContinualSpeechEE/Audio/ESC-50/2-128465-A-43.wav	none	urban	car_horn
/data1/kjq2/workplace/ContinualSpeechEE/Audio/ESC-50/4-119647-B-48.wav	none	urban	fireworks
/data1/kjq2/workplace/ContinualSpeechEE/Audio/ESC-50/3-51376-A-42.wav	none	urban	siren
/data1/kjq2/workplace/ContinualSpeechEE/Audio/ESC-50/5-160614-G-48.wav	none	urban	fireworks
/data1/kjq2/workplace/ContinualSpeechEE/Audio/ESC-50/5-133989-B-42.wav	none	urban	siren
/data1/kjq2/workplace/ContinualSpeechEE/Audio/ESC-50/4-255371-A-47.wav	none	urban	airplane
/data1/kjq2/workplace/ContinualSpeechEE/Audio/ESC-50/2-42101-A-43.wav	none	urban	car_horn
