id	text	task	eventType
/data1/kjq2/workplace/ContinualSpeechEE/Audio/ESC-50/1-62850-A-38.wav	none	domestic	clock_tick
/data1/kjq2/workplace/ContinualSpeechEE/Audio/ESC-50/2-102435-A-37.wav	none	domestic	clock_alarm
/data1/kjq2/workplace/ContinualSpeechEE/Audio/ESC-50/3-155568-A-32.wav	none	domestic	keyboard_typing
/data1/kjq2/workplace/ContinualSpeechEE/Audio/ESC-50/3-142593-A-38.wav	none	domestic	clock_tick
/data1/kjq2/workplace/ContinualSpeechEE/Audio/ESC-50/1-23996-A-35.wav	none	domestic	washing_machine
/data1/kjq2/workplace/ContinualSpeechEE/Audio/ESC-50/4-132839-A-33.wav	none	domestic	door_wood_creaks
/data1/kjq2/workplace/ContinualSpeechEE/Audio/ESC-50/5-236299-A-34.wav	none	domestic	can_opening
/data1/kjq2/workplace/ContinualSpeechEE/Audio/ESC-50/5-210571-A-38.wav	none	domestic	clock_tick
/data1/kjq2/workplace/ContinualSpeechEE/Audio/ESC-50/4-204683-A-31.wav	none	domestic	mouse_click
/data1/kjq2/workplace/ContinualSpeechEE/Audio/ESC-50/2-106881-A-39.wav	none	domestic	glass_breaking
/data1/kjq2/workplace/ContinualSpeechEE/Audio/ESC-50/1-85123-A-31.wav	none	domestic	mouse_click
/data1/kjq2/workplace/ContinualSpeechEE/Audio/ESC-50/4-172736-A-36.wav	none	domestic	vacuum_cleaner
/data1/kjq2/workplace/ContinualSpeechEE/Audio/ESC-50/5-209698-A-38.wav	none	domestic	clock_tick
/data1/kjq2/workplace/ContinualSpeechEE/Audio/ESC-50/4-204123-A-39.wav	none	domestic	glass_breaking
/data1/kjq2/workplace/ContinualSpeechEE/Audio/ESC-50/3-171012-A-38.wav	none	domestic	clock_tick
/data1/kjq2/workplace/ContinualSpeechEE/Audio/ESC-50/2-81190-A-34.wav	none	domestic	can_opening
/data1/kjq2/workplace/ContinualSpeechEE/Audio/ESC-50/3-117793-A-37.wav	none	domestic	clock_alarm
/data1/kjq2/workplace/ContinualSpeechEE/Audio/ESC-50/5-251426-A-30.wav	none	domestic	door_wood_knock
/data1/kjq2/workplace/ContinualSpeechEE/Audio/ESC-50/3-151269-A-35.wav	none	domestic	washing_machine
/data1/kjq2/workplace/ContinualSpeechEE/Audio/ESC-50/4-204777-A-39.wav	none	domestic	glass_breaking
/data1/kjq2/workplace/ContinualSpeechEE/Audio/ESC-50/5-234923-A-32.wav	none	domestic	keyboard_typing
/data1/kjq2/workplace/ContinualSpeechEE/Audio/ESC-50/4-167155-A-32.wav	none	domestic	keyboard_typing
/data1/kjq2/workplace/ContinualSpeechEE/Audio/ESC-50/2-140147-A-38.wav	none	domestic	clock_tick
/data1/kjq2/workplace/ContinualSpeechEE/Audio/ESC-50/4-218199-B-35.wav	none	domestic	washing_machine
/data1/kjq2/workplace/ContinualSpeechEE/Audio/ESC-50/1-57163-A-38.wav	none	domestic	clock_tick
/data1/kjq2/workplace/ContinualSpeechEE/Audio/ESC-50/2-114254-A-30.wav	none	domestic	door_wood_knock
/data1/kjq2/workplace/ContinualSpeechEE/Audio/ESC-50/5-216131-A-32.wav	none	domestic	keyboard_typing
/data1/kjq2/workplace/ContinualSpeechEE/Audio/ESC-50/4-182039-A-30.wav	none	domestic	door_wood_knock
/data1/kjq2/workplace/ContinualSpeechEE/Audio/ESC-50/4-204612-A-31.wav	none	domestic	mouse_click
/data1/kjq2/workplace/ContinualSpeechEE/Audio/ESC-50/3-170574-A-30.wav	none	domestic	door_wood_knock
/data1/kjq2/workplace/ContinualSpeechEE/Audio/ESC-50/3-117883-A-37.wav	none	domestic	clock_alarm
/data1/kjq2/workplace/ContinualSpeechEE/Audio/ESC-50/3-170377-A-38.wav	none	domestic	clock_tick
/data1/kjq2/workplace/ContinualSpeechEE/Audio/ESC-50/3-152020-A-36.wav	none	domestic	vacuum_cleaner
/data1/kjq2/workplace/ContinualSpeechEE/Audio/ESC-50/2-123712-A-33.wav	none	domestic	door_wood_creaks
/data1/kjq2/workplace/ContinualSpeechEE/Audio/ESC-50/5-238926-A-31.wav	none	domestic	mouse_click
/data1/kjq2/workplace/ContinualSpeechEE/Audio/ESC-50/2-173559-A-39.wav	none	domestic	glass_breaking
/data1/kjq2/workplace/ContinualSpeechEE/Audio/ESC-50/4-107117-A-33.wav	none	domestic	door_wood_creaks
/data1/kjq2/workplace/ContinualSpeechEE/Audio/ESC-50/1-27165-A-35.wav	none	domestic	washing_machine
/data1/kjq2/workplace/ContinualSpeechEE/Audio/ESC-50/1-100210-B-36.wav	none	domestic	vacuum_cleaner
/data1/kjq2/workplace/ContinualSpeechEE/Audio/ESC-50/3-158056-B-31.wav	none	domestic	mouse_click
/data1/kjq2/workplace/ContinualSpeechEE/Audio/ESC-50/3-171937-A-34.wav	none	domestic	can_opening
/data1/kjq2/workplace/ContinualSpeechEE/Audio/ESC-50/3-203375-A-39.wav	none	domestic	glass_breaking
/data1/kjq2/workplace/ContinualSpeechEE/Audio/ESC-50/1-32373-A-35.wav	none	domestic	washing_machine
/data1/kjq2/workplace/ContinualSpeechEE/Audio/ESC-50/3-103401-B-33.wav	none	domestic	door_wood_creaks
/data1/kjq2/workplace/ContinualSpeechEE/Audio/ESC-50/3-155659-A-34.wav	none	domestic	can_opening
/data1/kjq2/workplace/ContinualSpeechEE/Audio/ESC-50/3-158056-A-31.wav	none	domestic	mouse_click
/data1/kjq2/workplace/ContinualSpeechEE/Audio/ESC-50/2-119139-A-31.wav	none	domestic	mouse_click
/data1/kjq2/workplace/ContinualSpeechEE/Audio/ESC-50/4-151242-A-37.wav	none	domestic	clock_alarm
/data1/kjq2/workplace/ContinualSpeechEE/Audio/ESC-50/3-171041-A-38.wav	none	domestic	clock_tick
/data1/kjq2/workplace/ContinualSpeechEE/Audio/ESC-50/5-191497-A-33.wav	none	domestic	door_wood_creaks
/data1/kjq2/workplace/ContinualSpeechEE/Audio/ESC-50/5-177779-A-33.wav	none	domestic	door_wood_creaks
/data1/kjq2/workplace/ContinualSpeechEE/Audio/ESC-50/4-218199-F-35.wav	none	domestic	washing_machine
/data1/kjq2/workplace/ContinualSpeechEE/Audio/ESC-50/2-141584-A-38.wav	none	domestic	clock_tick
