id	text	task	eventType
/data1/kjq2/workplace/ContinualSpeechEE/Audio/ESC-50/5-189237-A-12.wav	none	nature	crackling_fire
/data1/kjq2/workplace/ContinualSpeechEE/Audio/ESC-50/4-182613-A-11.wav	none	nature	sea_waves
/data1/kjq2/workplace/ContinualSpeechEE/Audio/ESC-50/3-162786-A-13.wav	none	nature	crickets
/data1/kjq2/workplace/ContinualSpeechEE/Audio/ESC-50/2-72970-A-10.wav	none	nature	rain
/data1/kjq2/workplace/ContinualSpeechEE/Audio/ESC-50/3-104958-A-12.wav	none	nature	crackling_fire
/data1/kjq2/workplace/ContinualSpeechEE/Audio/ESC-50/5-243450-A-14.wav	none	nature	chirping_birds
/data1/kjq2/workplace/ContinualSpeechEE/Audio/ESC-50/3-142005-A-10.wav	none	nature	rain
/data1/kjq2/workplace/ContinualSpeechEE/Audio/ESC-50/4-186693-A-17.wav	none	nature	pouring_water
/data1/kjq2/workplace/ContinualSpeechEE/Audio/ESC-50/5-215634-A-17.wav	none	nature	pouring_water
/data1/kjq2/workplace/ContinualSpeechEE/Audio/ESC-50/4-144083-B-16.wav	none	nature	wind
/data1/kjq2/workplace/ContinualSpeechEE/Audio/ESC-50/2-18766-A-12.wav	none	nature	crackling_fire
/data1/kjq2/workplace/ContinualSpeechEE/Audio/ESC-50/4-197871-A-15.wav	none	nature	water_drops
/data1/kjq2/workplace/ContinualSpeechEE/Audio/ESC-50/1-47714-A-16.wav	none	nature	wind
/data1/kjq2/workplace/ContinualSpeechEE/Audio/ESC-50/2-108760-B-14.wav	none	nature	chirping_birds
/data1/kjq2/workplace/ContinualSpeechEE/Audio/ESC-50/5-198321-A-10.wav	none	nature	rain
/data1/kjq2/workplace/ContinualSpeechEE/Audio/ESC-50/4-165813-B-19.wav	none	nature	thunderstorm
/data1/kjq2/workplace/ContinualSpeechEE/Audio/ESC-50/4-182613-B-11.wav	none	nature	sea_waves
/data1/kjq2/workplace/ContinualSpeechEE/Audio/ESC-50/3-160119-A-15.wav	none	nature	water_drops
/data1/kjq2/workplace/ContinualSpeechEE/Audio/ESC-50/3-108451-A-17.wav	none	nature	pouring_water
/data1/kjq2/workplace/ContinualSpeechEE/Audio/ESC-50/3-157615-A-10.wav	none	nature	rain
/data1/kjq2/workplace/ContinualSpeechEE/Audio/ESC-50/3-142349-A-17.wav	none	nature	pouring_water
/data1/kjq2/workplace/ContinualSpeechEE/Audio/ESC-50/2-126433-A-17.wav	none	nature	pouring_water
/data1/kjq2/workplace/ContinualSpeechEE/Audio/ESC-50/5-217186-B-16.wav	none	nature	wind
/data1/kjq2/workplace/ContinualSpeechEE/Audio/ESC-50/2-64962-A-15.wav	none	nature	water_drops
/data1/kjq2/workplace/ContinualSpeechEE/Audio/ESC-50/4-119720-A-18.wav	none	nature	toilet_flush
/data1/kjq2/workplace/ContinualSpeechEE/Audio/ESC-50/1-23222-B-19.wav	none	nature	thunderstorm
/data1/kjq2/workplace/ContinualSpeechEE/Audio/ESC-50/1-101296-A-19.wav	none	nature	thunderstorm
/data1/kjq2/workplace/ContinualSpeechEE/Audio/ESC-50/3-155579-A-14.wav	none	nature	chirping_birds
/data1/kjq2/workplace/ContinualSpeechEE/Audio/ESC-50/3-163607-B-13.wav	none	nature	crickets
/data1/kjq2/workplace/ContinualSpeechEE/Audio/ESC-50/3-246513-A-16.wav	none	nature	wind
/data1/kjq2/workplace/ContinualSpeechEE/Audio/ESC-50/1-24524-B-19.wav	none	nature	thunderstorm
/data1/kjq2/workplace/ContinualSpeechEE/Audio/ESC-50/3-103051-B-19.wav	none	nature	thunderstorm
/data1/kjq2/workplace/ContinualSpeechEE/Audio/ESC-50/3-149448-A-17.wav	none	nature	pouring_water
/data1/kjq2/workplace/ContinualSpeechEE/Audio/ESC-50/3-155578-A-14.wav	none	nature	chirping_birds
/data1/kjq2/workplace/ContinualSpeechEE/Audio/ESC-50/2-110613-A-13.wav	none	nature	crickets
/data1/kjq2/workplace/ContinualSpeechEE/Audio/ESC-50/4-126532-A-18.wav	none	nature	toilet_flush
/data1/kjq2/workplace/ContinualSpeechEE/Audio/ESC-50/3-163607-A-13.wav	none	nature	crickets
/data1/kjq2/workplace/ContinualSpeechEE/Audio/ESC-50/5-182404-A-18.wav	none	nature	toilet_flush
/data1/kjq2/workplace/ContinualSpeechEE/Audio/ESC-50/5-156999-C-19.wav	none	nature	thunderstorm
/data1/kjq2/workplace/ContinualSpeechEE/Audio/ESC-50/4-212604-B-15.wav	none	nature	water_drops
/data1/kjq2/workplace/ContinualSpeechEE/Audio/ESC-50/2-28314-A-12.wav	none	nature	crackling_fire
